Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA
101522,Medical,Sophomore,3.531,16.12,Summarizing_Reading,Intermediate,2,FALSE,10.17,8,Allowed_With_Citation,5,4
101523,Humanities,Junior,2.427,10.82,Direct_Answer_Generation,Beginner,2,FALSE,9.48,4,Actively_Encouraged,7,2.864
101524,STEM,Senior,1.988,3.07,Ideation,Advanced,3,FALSE,5.35,4,Actively_Encouraged,2,2.172
101525,Humanities,Senior,3.369,7.31,Debugging/Troubleshooting,Advanced,3,FALSE,9.24,4,Strict_Ban,2,3.868
101526,STEM,Sophomore,3.246,8.94,Copywriting/Drafting,Advanced,5,TRUE,15.98,2,Actively_Encouraged,3,3.528
101527,STEM,Freshman,2.293,6.27,Debugging/Troubleshooting,Intermediate,1,TRUE,14.68,4,Strict_Ban,9,2.386
101528,Humanities,Senior,2.722,28.2,Summarizing_Reading,Beginner,2,FALSE,8.47,5,Allowed_With_Citation,6,2.935
101529,Arts,Graduate,3.193,6.62,Copywriting/Drafting,Beginner,2,TRUE,14.12,2,Allowed_With_Citation,5,3.629
101530,Business,Senior,2.913,0.21,Ideation,Advanced,3,FALSE,6.12,2,Allowed_With_Citation,6,2.919
101531,Humanities,Junior,3.757,2.79,Debugging/Troubleshooting,Beginner,2,TRUE,14.99,2,Allowed_With_Citation,3,4
101532,Business,Graduate,3.656,13.56,Ideation,Advanced,5,TRUE,14.89,4,Actively_Encouraged,2,4
101533,Business,Junior,3.435,10.84,Direct_Answer_Generation,Intermediate,1,FALSE,7.55,3,Strict_Ban,6,3.685
101534,STEM,Junior,3.552,6.09,Summarizing_Reading,Advanced,3,FALSE,3.62,3,Actively_Encouraged,3,3.624
101535,Humanities,Freshman,3.465,11.77,Summarizing_Reading,Beginner,3,FALSE,13.75,4,Allowed_With_Citation,1,3.767
101536,STEM,Graduate,3.699,1.18,Direct_Answer_Generation,Beginner,3,FALSE,14.64,3,Actively_Encouraged,2,3.949
101537,STEM,Junior,3.068,9.91,Copywriting/Drafting,Advanced,3,TRUE,7.18,3,Actively_Encouraged,3,3.196
101538,Business,Sophomore,3.355,9.13,Debugging/Troubleshooting,Beginner,2,FALSE,2.54,3,Allowed_With_Citation,8,3.304
101539,STEM,Freshman,2.822,1.31,Debugging/Troubleshooting,Advanced,4,FALSE,15.99,3,Strict_Ban,3,3.063
101540,Business,Sophomore,2.437,7.56,Copywriting/Drafting,Intermediate,3,FALSE,10.81,4,Strict_Ban,4,2.579
101541,Business,Freshman,3.747,11.64,Ideation,Beginner,3,TRUE,7.14,5,Actively_Encouraged,4,3.813
101542,STEM,Sophomore,2.904,3.98,Debugging/Troubleshooting,Beginner,1,FALSE,15.92,4,Strict_Ban,3,3.178
101543,Business,Graduate,2.957,2.24,Ideation,Beginner,3,FALSE,9.15,1,Allowed_With_Citation,3,2.949
101544,STEM,Freshman,3.787,5.28,Debugging/Troubleshooting,Intermediate,3,FALSE,11.9,4,Actively_Encouraged,4,3.734
101545,Medical,Junior,3.656,38,Copywriting/Drafting,Beginner,1,TRUE,1,7,Allowed_With_Citation,4,3.65
101546,Humanities,Freshman,2.91,16.28,Direct_Answer_Generation,Intermediate,1,TRUE,2.26,5,Strict_Ban,10,2.385
101547,Arts,Senior,2.925,7.14,Copywriting/Drafting,Intermediate,1,TRUE,17.11,4,Strict_Ban,4,3.295
101548,Business,Junior,3.379,20.04,Summarizing_Reading,Advanced,3,TRUE,10.53,6,Allowed_With_Citation,5,3.721
101549,STEM,Freshman,3.718,3.69,Copywriting/Drafting,Intermediate,2,FALSE,5.48,4,Allowed_With_Citation,6,3.678
101550,Business,Graduate,3.007,4.1,Ideation,Advanced,4,FALSE,6.38,2,Actively_Encouraged,7,3.027
101551,Medical,Senior,3.674,7.23,Summarizing_Reading,Advanced,4,TRUE,13.22,3,Actively_Encouraged,4,3.864
101552,Business,Graduate,2.611,0.69,Direct_Answer_Generation,Beginner,1,FALSE,17.31,1,Actively_Encouraged,1,2.967
101553,Arts,Freshman,3.627,3.34,Copywriting/Drafting,Intermediate,3,TRUE,11.79,1,Allowed_With_Citation,5,3.786
101554,Medical,Junior,3.419,8.58,Copywriting/Drafting,Intermediate,5,FALSE,7.75,3,Strict_Ban,4,3.387
101555,STEM,Graduate,3.67,40,Debugging/Troubleshooting,Intermediate,3,TRUE,4.01,9,Strict_Ban,9,3.635
101556,STEM,Senior,2.274,6.57,Debugging/Troubleshooting,Beginner,1,FALSE,16.72,2,Allowed_With_Citation,6,2.623
101557,Business,Senior,3.072,23.35,Ideation,Beginner,2,TRUE,11.68,5,Allowed_With_Citation,3,3.452
101558,Humanities,Junior,3.562,2.92,Copywriting/Drafting,Beginner,1,FALSE,17.8,5,Strict_Ban,3,3.846
101559,Arts,Senior,3.927,10.53,Summarizing_Reading,Beginner,1,TRUE,18.25,2,Allowed_With_Citation,3,4
101560,Medical,Senior,3.378,11.91,Ideation,Beginner,1,FALSE,12.43,3,Allowed_With_Citation,6,4
101561,Humanities,Freshman,3.732,9.96,Copywriting/Drafting,Advanced,5,FALSE,3.83,3,Strict_Ban,1,4
101562,STEM,Senior,3.191,10.17,Debugging/Troubleshooting,Intermediate,2,FALSE,15.66,4,Strict_Ban,6,3.371
101563,Arts,Senior,3.463,9.69,Ideation,Beginner,3,FALSE,15.35,2,Strict_Ban,4,3.758
101564,STEM,Freshman,3.828,4.66,Copywriting/Drafting,Intermediate,4,FALSE,3.71,3,Allowed_With_Citation,1,4
101565,Arts,Sophomore,3.503,2.64,Direct_Answer_Generation,Intermediate,1,FALSE,10.55,4,Actively_Encouraged,2,3.816
101566,Humanities,Sophomore,3.217,8.45,Copywriting/Drafting,Beginner,2,TRUE,9.64,2,Actively_Encouraged,7,3.696
101567,Business,Graduate,3.6,6.59,Ideation,Beginner,1,TRUE,10.86,4,Allowed_With_Citation,6,4
101568,STEM,Senior,3.611,5.52,Debugging/Troubleshooting,Beginner,3,FALSE,5.85,4,Allowed_With_Citation,4,3.968
101569,Business,Senior,2.563,1.94,Copywriting/Drafting,Intermediate,3,TRUE,15.58,2,Allowed_With_Citation,1,2.746
101570,Humanities,Senior,2.498,2.45,Copywriting/Drafting,Intermediate,3,FALSE,8.99,1,Actively_Encouraged,3,2.812
101571,Business,Junior,3.404,3.29,Ideation,Advanced,4,FALSE,4.03,3,Strict_Ban,1,3.5
101572,STEM,Graduate,3.398,12.92,Debugging/Troubleshooting,Beginner,3,FALSE,9.3,5,Allowed_With_Citation,8,3.695
101573,Business,Sophomore,3.281,0.77,Copywriting/Drafting,Beginner,1,FALSE,4.48,1,Allowed_With_Citation,5,3.422
101574,Arts,Senior,3.126,4.24,Ideation,Beginner,3,TRUE,17.46,3,Allowed_With_Citation,4,3.538
101575,STEM,Sophomore,2.505,3.94,Summarizing_Reading,Advanced,4,FALSE,11.52,5,Allowed_With_Citation,3,2.488
101576,STEM,Freshman,3.274,14.23,Debugging/Troubleshooting,Intermediate,4,FALSE,9.79,4,Allowed_With_Citation,6,3.479
101577,STEM,Sophomore,3.234,3.62,Debugging/Troubleshooting,Advanced,5,FALSE,19.06,3,Allowed_With_Citation,4,3.912
101578,Business,Junior,2.837,4.9,Debugging/Troubleshooting,Beginner,2,FALSE,11.27,1,Strict_Ban,5,3.403
101579,Business,Senior,3.288,9.69,Direct_Answer_Generation,Advanced,5,FALSE,16.21,3,Actively_Encouraged,4,3.96
101580,Business,Junior,3.222,13.15,Ideation,Beginner,1,FALSE,10.17,6,Allowed_With_Citation,3,3.573
101581,STEM,Freshman,3.475,1.97,Copywriting/Drafting,Advanced,3,FALSE,19.47,5,Actively_Encouraged,7,3.72
101582,Humanities,Graduate,3.731,2.49,Copywriting/Drafting,Intermediate,3,FALSE,21,1,Allowed_With_Citation,4,4
101583,Business,Sophomore,3.214,2.93,Copywriting/Drafting,Beginner,1,FALSE,19.14,6,Allowed_With_Citation,8,3.571
101584,Humanities,Graduate,2.426,13.2,Copywriting/Drafting,Intermediate,3,FALSE,6.78,6,Strict_Ban,6,2.509
101585,Medical,Graduate,3.969,7.01,Ideation,Intermediate,3,FALSE,14.64,5,Actively_Encouraged,7,4
101586,STEM,Junior,3.372,3.62,Debugging/Troubleshooting,Beginner,2,TRUE,13.56,3,Actively_Encouraged,8,3.848
101587,Business,Freshman,3.134,0.57,Summarizing_Reading,Advanced,3,TRUE,15.32,2,Actively_Encouraged,1,3.501
101588,Humanities,Senior,3.446,5.21,Summarizing_Reading,Beginner,3,TRUE,19.94,4,Allowed_With_Citation,4,4
101589,Humanities,Senior,3.565,10.29,Direct_Answer_Generation,Beginner,1,FALSE,20.57,5,Allowed_With_Citation,4,3.796
101590,Business,Junior,2.061,8.53,Copywriting/Drafting,Beginner,3,FALSE,12.4,3,Allowed_With_Citation,6,2.537
101591,Business,Sophomore,3.405,24.37,Direct_Answer_Generation,Advanced,3,TRUE,7.14,8,Allowed_With_Citation,7,3.121
101592,Medical,Senior,3.105,4.28,Summarizing_Reading,Beginner,1,TRUE,7.57,3,Strict_Ban,5,3.38
101593,STEM,Junior,3.549,6.15,Debugging/Troubleshooting,Advanced,5,FALSE,6.46,3,Allowed_With_Citation,6,3.935
101594,STEM,Freshman,1.793,24.3,Copywriting/Drafting,Intermediate,3,FALSE,2.02,4,Strict_Ban,10,1.506
101595,Business,Graduate,2.409,2.93,Ideation,Intermediate,3,TRUE,16.4,3,Strict_Ban,6,2.824
101596,Business,Graduate,3.101,2.01,Ideation,Advanced,5,TRUE,16.6,1,Strict_Ban,2,3.78
101597,STEM,Sophomore,3.357,27.64,Debugging/Troubleshooting,Advanced,4,TRUE,16.4,5,Actively_Encouraged,6,4
101598,STEM,Freshman,3.432,1.62,Debugging/Troubleshooting,Intermediate,4,FALSE,8.86,1,Allowed_With_Citation,4,3.755
101599,STEM,Junior,3.681,3.85,Debugging/Troubleshooting,Beginner,2,FALSE,7.39,2,Strict_Ban,2,3.761
101600,Medical,Sophomore,3.345,29.48,Summarizing_Reading,Intermediate,3,TRUE,3.84,6,Allowed_With_Citation,6,3.367
101601,STEM,Freshman,2.527,4.92,Debugging/Troubleshooting,Intermediate,4,TRUE,12.81,2,Allowed_With_Citation,4,2.832
101602,Humanities,Graduate,3.594,21.57,Copywriting/Drafting,Intermediate,1,FALSE,8.56,5,Strict_Ban,8,3.623
101603,STEM,Graduate,2.939,12.47,Copywriting/Drafting,Beginner,2,TRUE,10.93,5,Actively_Encouraged,7,3.184
101604,Humanities,Sophomore,2.999,4.99,Copywriting/Drafting,Advanced,4,FALSE,18.51,2,Actively_Encouraged,3,3.319
101605,STEM,Senior,2.787,12.96,Debugging/Troubleshooting,Advanced,5,TRUE,13.14,6,Allowed_With_Citation,2,3.304
101606,Business,Freshman,2.807,14.74,Ideation,Intermediate,1,FALSE,7.04,4,Actively_Encouraged,6,3.037
101607,STEM,Sophomore,2.355,14.22,Debugging/Troubleshooting,Beginner,3,FALSE,12.62,4,Allowed_With_Citation,1,2.674
101608,Arts,Freshman,3.038,19.88,Debugging/Troubleshooting,Beginner,2,TRUE,19.87,7,Strict_Ban,7,3.221
101609,STEM,Freshman,2.629,5.88,Debugging/Troubleshooting,Intermediate,2,FALSE,18.16,2,Allowed_With_Citation,2,2.534
101610,Business,Junior,3.836,0.1,Summarizing_Reading,Beginner,3,TRUE,10.49,3,Allowed_With_Citation,8,3.995
101611,Medical,Senior,3.268,4.94,Summarizing_Reading,Advanced,4,FALSE,7.92,2,Allowed_With_Citation,1,3.367
101612,Business,Junior,3.334,6.06,Summarizing_Reading,Intermediate,2,FALSE,17.79,5,Actively_Encouraged,4,3.752
101613,Business,Junior,2.092,4.76,Ideation,Intermediate,4,TRUE,1.66,1,Allowed_With_Citation,2,2.306
101614,Humanities,Sophomore,2.478,11.4,Summarizing_Reading,Advanced,4,FALSE,1,5,Allowed_With_Citation,4,2.643
101615,Humanities,Senior,3.299,1.52,Direct_Answer_Generation,Intermediate,2,FALSE,12.71,4,Actively_Encouraged,5,3.634
101616,Business,Sophomore,2.493,0.05,Ideation,Advanced,3,TRUE,7.75,1,Allowed_With_Citation,1,2.568
101617,Medical,Freshman,2.954,0.54,Summarizing_Reading,Advanced,3,FALSE,16.09,5,Strict_Ban,6,3.268
101618,Business,Freshman,2.405,0.37,Ideation,Advanced,4,FALSE,9.62,3,Strict_Ban,9,2.274
101619,Business,Freshman,2.831,10.38,Ideation,Intermediate,3,FALSE,2.73,2,Actively_Encouraged,6,2.831
101620,Business,Junior,2.933,34.72,Ideation,Intermediate,3,FALSE,1.38,5,Allowed_With_Citation,5,2.939
101621,Humanities,Freshman,3.416,6.14,Summarizing_Reading,Intermediate,3,FALSE,9.37,3,Strict_Ban,7,3.368
101622,STEM,Senior,3.514,8.66,Debugging/Troubleshooting,Intermediate,4,FALSE,2.07,2,Actively_Encouraged,4,3.583
101623,Business,Graduate,3.45,1.83,Copywriting/Drafting,Intermediate,3,TRUE,22.83,2,Strict_Ban,3,3.759
101624,Medical,Sophomore,3.562,17.25,Direct_Answer_Generation,Intermediate,2,TRUE,17,5,Actively_Encouraged,3,3.422
101625,STEM,Junior,2.05,4.55,Ideation,Advanced,3,TRUE,12.43,2,Allowed_With_Citation,2,2.524
101626,Business,Junior,2.507,13.68,Copywriting/Drafting,Intermediate,4,FALSE,19.96,2,Allowed_With_Citation,6,3.048
101627,STEM,Graduate,3.79,13.38,Debugging/Troubleshooting,Beginner,2,TRUE,7.98,3,Actively_Encouraged,5,4
101628,Business,Freshman,2.837,8.01,Debugging/Troubleshooting,Beginner,2,TRUE,1,4,Strict_Ban,2,3.115
101629,STEM,Senior,3.069,5.82,Ideation,Beginner,1,FALSE,10.8,3,Allowed_With_Citation,5,3.147
101630,Humanities,Sophomore,3.625,1.37,Copywriting/Drafting,Beginner,2,TRUE,13.27,4,Strict_Ban,4,3.524
101631,Arts,Junior,3.675,16.02,Copywriting/Drafting,Intermediate,3,TRUE,5.83,6,Allowed_With_Citation,6,3.778
101632,Humanities,Freshman,3.287,0.46,Copywriting/Drafting,Intermediate,3,TRUE,18.64,1,Allowed_With_Citation,1,3.51
101633,Business,Freshman,3.262,3.64,Debugging/Troubleshooting,Intermediate,1,TRUE,10.97,3,Strict_Ban,7,3.181
101634,Arts,Sophomore,2.732,7.6,Direct_Answer_Generation,Intermediate,4,FALSE,9.64,3,Allowed_With_Citation,4,2.76
101635,Medical,Freshman,2.56,2.56,Summarizing_Reading,Beginner,2,TRUE,3.33,2,Allowed_With_Citation,4,2.431
101636,STEM,Sophomore,2.731,4.6,Debugging/Troubleshooting,Beginner,2,TRUE,1.23,1,Allowed_With_Citation,5,2.694
101637,Humanities,Senior,2.944,20.07,Copywriting/Drafting,Advanced,3,TRUE,2.92,4,Allowed_With_Citation,4,3.287
101638,STEM,Senior,2.971,21.58,Debugging/Troubleshooting,Beginner,2,TRUE,8.73,4,Allowed_With_Citation,4,3.19
101639,Medical,Junior,3.709,7.86,Summarizing_Reading,Intermediate,3,FALSE,3.62,3,Actively_Encouraged,3,3.565
101640,Medical,Freshman,2.684,0.2,Summarizing_Reading,Beginner,2,FALSE,14.25,4,Allowed_With_Citation,1,2.896
101641,Business,Freshman,2.175,6.25,Summarizing_Reading,Advanced,3,FALSE,17.74,3,Strict_Ban,1,2.253
101642,Arts,Senior,3.708,2.37,Summarizing_Reading,Beginner,3,FALSE,7,5,Allowed_With_Citation,6,3.883
101643,Business,Sophomore,2.554,4.38,Ideation,Beginner,2,FALSE,5.82,4,Actively_Encouraged,1,2.63
101644,Business,Graduate,3.359,15.43,Ideation,Beginner,3,TRUE,2.43,2,Allowed_With_Citation,5,3.345
101645,STEM,Graduate,2.633,35.39,Ideation,Advanced,3,TRUE,3.95,7,Allowed_With_Citation,7,2.714
101646,Arts,Freshman,2.666,4.55,Copywriting/Drafting,Beginner,2,FALSE,4.05,6,Strict_Ban,5,2.853
101647,STEM,Graduate,3.956,6.47,Debugging/Troubleshooting,Advanced,4,FALSE,3.77,2,Strict_Ban,3,4
101648,Arts,Junior,3.192,19.31,Copywriting/Drafting,Beginner,3,FALSE,1,6,Allowed_With_Citation,7,3.394
101649,Arts,Junior,3.049,8.24,Copywriting/Drafting,Intermediate,2,TRUE,7.97,2,Strict_Ban,3,3.231
101650,Business,Graduate,3.893,5.34,Ideation,Intermediate,2,FALSE,14.74,3,Strict_Ban,4,4
101651,STEM,Sophomore,3.089,2.44,Debugging/Troubleshooting,Advanced,3,TRUE,17.99,3,Actively_Encouraged,5,3.761
101652,Humanities,Senior,2.47,14.58,Ideation,Beginner,1,TRUE,14.47,3,Allowed_With_Citation,3,2.859
101653,STEM,Senior,2.441,5.17,Direct_Answer_Generation,Intermediate,1,FALSE,11.43,3,Allowed_With_Citation,3,2.915
101654,Humanities,Senior,2.935,8.01,Copywriting/Drafting,Intermediate,1,FALSE,5.27,5,Allowed_With_Citation,5,3.339
101655,STEM,Senior,2.845,5.8,Debugging/Troubleshooting,Intermediate,2,TRUE,17.75,5,Actively_Encouraged,1,3.087
101656,Medical,Freshman,2.411,6.21,Summarizing_Reading,Intermediate,1,TRUE,3.82,2,Actively_Encouraged,3,2.521
101657,Business,Sophomore,3.296,8.82,Ideation,Intermediate,5,FALSE,4.03,4,Allowed_With_Citation,3,3.311
101658,Humanities,Graduate,2.79,7.01,Copywriting/Drafting,Beginner,2,FALSE,17.7,5,Actively_Encouraged,2,3.411
101659,Humanities,Sophomore,3.755,15.28,Copywriting/Drafting,Intermediate,4,TRUE,1,5,Allowed_With_Citation,4,4
101660,Humanities,Junior,2.097,2.65,Ideation,Beginner,1,FALSE,7.52,4,Allowed_With_Citation,5,2.507
101661,Business,Sophomore,3.481,2.25,Copywriting/Drafting,Beginner,1,FALSE,16.2,3,Allowed_With_Citation,3,3.843
101662,Business,Freshman,2.129,1.57,Ideation,Beginner,3,FALSE,12.95,3,Allowed_With_Citation,2,2.183
101663,Medical,Freshman,3.35,4.02,Copywriting/Drafting,Advanced,3,TRUE,10.29,4,Allowed_With_Citation,4,3.745
101664,Humanities,Sophomore,3.73,10.32,Copywriting/Drafting,Intermediate,3,FALSE,4.82,6,Allowed_With_Citation,5,3.807
101665,Medical,Junior,2.699,9.76,Ideation,Beginner,2,TRUE,17.54,5,Allowed_With_Citation,5,3.167
101666,Arts,Graduate,2.82,10.47,Direct_Answer_Generation,Intermediate,2,TRUE,20.27,4,Allowed_With_Citation,8,3.292
101667,STEM,Junior,3.734,1.26,Summarizing_Reading,Beginner,1,FALSE,3.23,4,Actively_Encouraged,3,4
101668,Medical,Senior,3.692,0.13,Debugging/Troubleshooting,Advanced,5,FALSE,12.2,4,Allowed_With_Citation,4,4
101669,STEM,Junior,2.469,36.12,Summarizing_Reading,Intermediate,4,FALSE,14.46,8,Allowed_With_Citation,5,2.971
101670,Arts,Graduate,3.383,2.55,Ideation,Advanced,3,TRUE,9,3,Strict_Ban,4,3.781
101671,Humanities,Senior,3.674,3.38,Copywriting/Drafting,Advanced,3,FALSE,12.68,3,Allowed_With_Citation,5,3.82
101672,Medical,Freshman,3.757,15.28,Summarizing_Reading,Advanced,5,TRUE,6.1,5,Actively_Encouraged,4,4
101673,Arts,Junior,3.419,9.79,Ideation,Intermediate,2,TRUE,17.96,4,Allowed_With_Citation,1,3.901
101674,Arts,Senior,2.475,6.31,Ideation,Advanced,4,TRUE,17.13,1,Actively_Encouraged,6,2.964
101675,Arts,Senior,3.452,14.35,Debugging/Troubleshooting,Intermediate,3,FALSE,11.58,2,Actively_Encouraged,6,3.774
101676,Humanities,Graduate,1.838,11.93,Copywriting/Drafting,Intermediate,2,FALSE,12.46,1,Allowed_With_Citation,3,2.036
101677,STEM,Sophomore,3.311,12.66,Copywriting/Drafting,Intermediate,4,TRUE,4.57,2,Allowed_With_Citation,4,3.394
101678,Humanities,Graduate,3.195,19.82,Direct_Answer_Generation,Intermediate,1,TRUE,1,8,Actively_Encouraged,2,3.05
101679,STEM,Sophomore,3.113,18.32,Copywriting/Drafting,Advanced,3,TRUE,1,5,Actively_Encouraged,5,3.16
101680,Business,Freshman,3.225,6.18,Copywriting/Drafting,Beginner,1,TRUE,14.66,4,Allowed_With_Citation,9,3.492
101681,Humanities,Junior,2.933,3.24,Copywriting/Drafting,Beginner,3,FALSE,12.4,3,Allowed_With_Citation,3,3.196
101682,Medical,Freshman,3.193,6.24,Debugging/Troubleshooting,Beginner,2,FALSE,10.96,3,Allowed_With_Citation,5,3.335
101683,Business,Senior,3.187,0.73,Copywriting/Drafting,Intermediate,3,FALSE,11.12,4,Actively_Encouraged,3,3.66
101684,Arts,Graduate,3.069,5.12,Copywriting/Drafting,Advanced,4,FALSE,10.79,3,Actively_Encouraged,5,3.277
101685,STEM,Graduate,3.774,0.86,Debugging/Troubleshooting,Beginner,3,FALSE,18.26,3,Allowed_With_Citation,4,4
101686,Arts,Junior,3.361,13.18,Debugging/Troubleshooting,Beginner,2,TRUE,14.84,4,Allowed_With_Citation,7,3.427
101687,Medical,Junior,3.607,13.03,Debugging/Troubleshooting,Advanced,5,FALSE,14.84,4,Actively_Encouraged,3,4
101688,Humanities,Graduate,3.6,12.66,Copywriting/Drafting,Beginner,3,TRUE,17.59,3,Allowed_With_Citation,4,4
101689,Business,Junior,2.576,6.54,Debugging/Troubleshooting,Beginner,3,FALSE,19.89,1,Allowed_With_Citation,7,2.956
101690,Arts,Graduate,3.03,5.35,Copywriting/Drafting,Intermediate,1,TRUE,9.58,4,Strict_Ban,2,3.077
101691,STEM,Graduate,3.673,9.22,Direct_Answer_Generation,Beginner,2,FALSE,17.77,3,Allowed_With_Citation,3,4
101692,Business,Sophomore,3.54,15.42,Debugging/Troubleshooting,Advanced,5,TRUE,14.58,5,Allowed_With_Citation,6,3.985
101693,Humanities,Freshman,3.815,11.46,Summarizing_Reading,Advanced,3,FALSE,11.08,4,Allowed_With_Citation,2,3.935
101694,STEM,Junior,3.287,13.92,Debugging/Troubleshooting,Advanced,4,FALSE,22.6,4,Allowed_With_Citation,8,3.764
101695,Humanities,Graduate,2.641,7.73,Copywriting/Drafting,Advanced,4,FALSE,17.24,2,Allowed_With_Citation,4,3.043
101696,STEM,Senior,3.232,0.47,Debugging/Troubleshooting,Advanced,3,TRUE,14.57,2,Allowed_With_Citation,5,3.862
101697,STEM,Junior,2.194,7.81,Debugging/Troubleshooting,Intermediate,2,TRUE,1.41,4,Strict_Ban,6,2.315
101698,STEM,Freshman,3.517,0.24,Debugging/Troubleshooting,Advanced,3,FALSE,10.56,1,Allowed_With_Citation,7,3.678
101699,Medical,Freshman,3.2,15.66,Summarizing_Reading,Beginner,2,TRUE,11.87,5,Actively_Encouraged,4,3.562
101700,Business,Graduate,3.213,4.74,Ideation,Beginner,2,FALSE,7.54,2,Allowed_With_Citation,4,3.331
101701,Medical,Junior,3.608,0.58,Summarizing_Reading,Intermediate,2,FALSE,12.93,2,Allowed_With_Citation,1,3.936
101702,Humanities,Senior,3.899,2.48,Copywriting/Drafting,Advanced,4,TRUE,1,4,Allowed_With_Citation,2,4
101703,Humanities,Graduate,3.3,1.45,Copywriting/Drafting,Intermediate,1,FALSE,14.78,2,Strict_Ban,3,3.605
101704,Business,Graduate,3.803,10.67,Ideation,Advanced,4,FALSE,4.14,3,Allowed_With_Citation,7,3.632
101705,Humanities,Junior,3.407,5.04,Copywriting/Drafting,Advanced,3,FALSE,6.49,6,Actively_Encouraged,4,3.436
101706,STEM,Junior,3.973,10.05,Direct_Answer_Generation,Advanced,4,FALSE,14.13,1,Allowed_With_Citation,4,4
101707,Business,Senior,2.769,14.05,Summarizing_Reading,Beginner,1,FALSE,10.15,3,Allowed_With_Citation,4,2.78
101708,STEM,Sophomore,2.931,3.37,Ideation,Intermediate,3,FALSE,8.53,1,Allowed_With_Citation,6,2.863
101709,Business,Junior,3.165,6.96,Ideation,Advanced,5,FALSE,12.7,5,Allowed_With_Citation,5,3.595
101710,Business,Freshman,2.179,2.03,Ideation,Intermediate,5,TRUE,19.59,5,Actively_Encouraged,4,2.633
101711,STEM,Senior,2.004,19.75,Debugging/Troubleshooting,Beginner,2,TRUE,8.05,3,Allowed_With_Citation,1,2.076
101712,STEM,Graduate,3.326,14.85,Summarizing_Reading,Beginner,3,TRUE,9.21,5,Actively_Encouraged,7,3.452
101713,Arts,Graduate,3.621,1.25,Ideation,Intermediate,4,TRUE,4.18,1,Strict_Ban,5,3.758
101714,Humanities,Sophomore,2.897,14.24,Copywriting/Drafting,Beginner,3,FALSE,7.81,5,Allowed_With_Citation,4,2.986
101715,STEM,Junior,3.407,14.6,Summarizing_Reading,Advanced,3,TRUE,16.61,4,Allowed_With_Citation,5,3.821
101716,Medical,Sophomore,3.198,0.97,Direct_Answer_Generation,Intermediate,3,FALSE,20.81,2,Allowed_With_Citation,3,3.471
101717,STEM,Sophomore,2.999,2.67,Debugging/Troubleshooting,Beginner,1,TRUE,10.75,2,Allowed_With_Citation,1,2.979
101718,Business,Junior,3.296,0.4,Summarizing_Reading,Beginner,3,FALSE,9.25,1,Allowed_With_Citation,2,3.665
101719,Medical,Senior,3.592,20.99,Direct_Answer_Generation,Beginner,2,FALSE,5.79,4,Actively_Encouraged,4,3.838
101720,STEM,Freshman,3.76,25.59,Debugging/Troubleshooting,Intermediate,3,FALSE,8.59,4,Actively_Encouraged,8,3.889
101721,STEM,Sophomore,3.12,1.23,Ideation,Intermediate,1,FALSE,6.47,2,Strict_Ban,6,3.052
101722,STEM,Junior,3.312,5.11,Debugging/Troubleshooting,Intermediate,4,FALSE,12.55,4,Allowed_With_Citation,4,3.51
101723,Humanities,Freshman,3.759,10.83,Ideation,Intermediate,4,FALSE,8.71,4,Allowed_With_Citation,6,3.989
101724,STEM,Freshman,3.369,4.14,Direct_Answer_Generation,Beginner,2,FALSE,13.23,3,Allowed_With_Citation,2,3.584
101725,Business,Junior,3.346,1.66,Ideation,Advanced,4,FALSE,2.97,1,Strict_Ban,5,3.336
101726,STEM,Junior,2.974,6.29,Debugging/Troubleshooting,Beginner,1,TRUE,18.93,5,Allowed_With_Citation,2,3.474
101727,Business,Senior,3.318,7.57,Ideation,Intermediate,1,FALSE,11.12,2,Strict_Ban,4,3.508
101728,Medical,Sophomore,2.27,23.82,Summarizing_Reading,Beginner,3,FALSE,10.64,7,Allowed_With_Citation,5,2.36
101729,Arts,Sophomore,3.843,15.4,Copywriting/Drafting,Intermediate,2,FALSE,17.34,5,Allowed_With_Citation,7,4
